time (ps), velocity (Å/ps)
65780000000.000000,0.000000
65781000000.000000,-0.000000
65782000000.000000,-0.000001
65783000000.000000,-0.000003
65784000000.000000,-0.000003
65785000000.000000,-0.000003
65786000000.000000,-0.000003
65787000000.000000,-0.000003
65788000000.000000,-0.000003
65789000000.000000,-0.000003
65790000000.000000,-0.000004
65791000000.000000,-0.000004
65792000000.000000,-0.000004
65793000000.000000,-0.000003
65794000000.000000,-0.000004
65795000000.000000,-0.000005
65796000000.000000,-0.000005
65797000000.000000,-0.000005
65798000000.000000,-0.000006
65799000000.000000,-0.000006
65800000000.000000,-0.000007
65801000000.000000,-0.000006
65802000000.000000,-0.000006
65803000000.000000,-0.000006
65804000000.000000,-0.000006
65805000000.000000,-0.000005
65806000000.000000,-0.000006
65807000000.000000,-0.000006
65808000000.000000,-0.000008
65809000000.000000,-0.000008
65810000000.000000,-0.000008
65811000000.000000,-0.000009
65812000000.000000,-0.000009
65813000000.000000,-0.000009
65814000000.000000,-0.000010
65815000000.000000,-0.000011
65816000000.000000,-0.000010
65817000000.000000,-0.000009
65818000000.000000,-0.000009
65819000000.000000,-0.000009
65820000000.000000,-0.000007
65821000000.000000,-0.000006
65822000000.000000,-0.000006
65823000000.000000,-0.000006
65824000000.000000,-0.000006
65825000000.000000,-0.000006
65826000000.000000,-0.000006
65827000000.000000,-0.000005
65828000000.000000,-0.000005
65829000000.000000,-0.000005
65830000000.000000,-0.000005
65831000000.000000,-0.000005
65832000000.000000,-0.000004
65833000000.000000,-0.000004
65834000000.000000,-0.000004
65835000000.000000,-0.000004
65836000000.000000,-0.000004
65837000000.000000,-0.000003
65838000000.000000,-0.000004
65839000000.000000,-0.000004
65840000000.000000,-0.000004
65841000000.000000,-0.000004
65842000000.000000,-0.000004
65843000000.000000,-0.000004
65844000000.000000,-0.000004
65845000000.000000,-0.000004
65846000000.000000,-0.000003
65847000000.000000,-0.000004
65848000000.000000,-0.000005
65849000000.000000,-0.000004
65850000000.000000,-0.000005
65851000000.000000,-0.000005
65852000000.000000,-0.000005
65853000000.000000,-0.000005
65854000000.000000,-0.000005
65855000000.000000,-0.000004
65856000000.000000,-0.000004
65857000000.000000,-0.000003
65858000000.000000,-0.000002
65859000000.000000,-0.000001
65860000000.000000,-0.000002
65861000000.000000,-0.000001
65862000000.000000,-0.000000
65863000000.000000,-0.000001
65864000000.000000,-0.000001
65865000000.000000,-0.000001
65866000000.000000,-0.000001
65867000000.000000,-0.000002
65868000000.000000,-0.000002
65869000000.000000,-0.000001
65870000000.000000,-0.000001
65871000000.000000,-0.000001
65872000000.000000,-0.000001
65873000000.000000,-0.000001
65874000000.000000,-0.000001
65875000000.000000,-0.000001
65876000000.000000,-0.000000
65877000000.000000,0.000000
65878000000.000000,0.000001
65879000000.000000,0.000000
65880000000.000000,0.000001
65881000000.000000,0.000001
65882000000.000000,0.000001
65883000000.000000,0.000002
65884000000.000000,0.000001
65885000000.000000,0.000001
65886000000.000000,0.000002
65887000000.000000,0.000003
65888000000.000000,0.000002
65889000000.000000,0.000002
65890000000.000000,0.000001
65891000000.000000,0.000002
65892000000.000000,0.000002
65893000000.000000,0.000003
65894000000.000000,0.000003
65895000000.000000,0.000004
65896000000.000000,0.000003
65897000000.000000,0.000004
65898000000.000000,0.000004
65899000000.000000,0.000005
65900000000.000000,0.000004
65901000000.000000,0.000003
65902000000.000000,0.000003
65903000000.000000,0.000004
65904000000.000000,0.000003
65905000000.000000,0.000003
65906000000.000000,0.000003
65907000000.000000,0.000003
65908000000.000000,0.000004
65909000000.000000,0.000005
65910000000.000000,0.000005
65911000000.000000,0.000004
65912000000.000000,0.000004
65913000000.000000,0.000005
65914000000.000000,0.000004
65915000000.000000,0.000005
65916000000.000000,0.000005
65917000000.000000,0.000004
65918000000.000000,0.000005
65919000000.000000,0.000004
65920000000.000000,0.000004
65921000000.000000,0.000003
65922000000.000000,0.000002
65923000000.000000,0.000001
65924000000.000000,0.000002
65925000000.000000,0.000002
65926000000.000000,0.000002
65927000000.000000,0.000002
65928000000.000000,0.000003
65929000000.000000,0.000003
65930000000.000000,0.000003
65931000000.000000,0.000003
65932000000.000000,0.000003
65933000000.000000,0.000003
65934000000.000000,0.000002
65935000000.000000,0.000002
65936000000.000000,0.000003
65937000000.000000,0.000003
65938000000.000000,0.000002
65939000000.000000,0.000002
65940000000.000000,0.000002
65941000000.000000,0.000001
65942000000.000000,0.000002
65943000000.000000,0.000002
65944000000.000000,0.000002
65945000000.000000,0.000003
65946000000.000000,0.000003
65947000000.000000,0.000003
65948000000.000000,0.000002
65949000000.000000,0.000001
65950000000.000000,0.000000
65951000000.000000,0.000001
65952000000.000000,0.000001
65953000000.000000,0.000000
65954000000.000000,0.000001
65955000000.000000,0.000000
65956000000.000000,0.000000
65957000000.000000,0.000000
65958000000.000000,-0.000000
65959000000.000000,0.000001
65960000000.000000,0.000001
65961000000.000000,0.000002
65962000000.000000,0.000001
65963000000.000000,0.000001
65964000000.000000,0.000001
65965000000.000000,0.000001
65966000000.000000,0.000001
65967000000.000000,0.000002
65968000000.000000,0.000002
65969000000.000000,0.000003
65970000000.000000,0.000002
65971000000.000000,0.000003
65972000000.000000,0.000003
65973000000.000000,0.000002
65974000000.000000,0.000003
65975000000.000000,0.000004
65976000000.000000,0.000004
65977000000.000000,0.000003
65978000000.000000,0.000004
65979000000.000000,0.000003
65980000000.000000,0.000005
65981000000.000000,0.000005
65982000000.000000,0.000005
65983000000.000000,0.000005
65984000000.000000,0.000005
65985000000.000000,0.000006
65986000000.000000,0.000006
65987000000.000000,0.000005
65988000000.000000,0.000005
65989000000.000000,0.000004
65990000000.000000,0.000004
65991000000.000000,0.000005
65992000000.000000,0.000005
65993000000.000000,0.000004
65994000000.000000,0.000005
65995000000.000000,0.000005
65996000000.000000,0.000006
65997000000.000000,0.000006
65998000000.000000,0.000006
65999000000.000000,0.000006
66000000000.000000,0.000005
66001000000.000000,0.000005
66002000000.000000,0.000005
66003000000.000000,0.000006
66004000000.000000,0.000005
66005000000.000000,0.000005
66006000000.000000,0.000005
66007000000.000000,0.000005
66008000000.000000,0.000004
66009000000.000000,0.000004
66010000000.000000,0.000003
66011000000.000000,0.000003
66012000000.000000,0.000003
66013000000.000000,0.000003
66014000000.000000,0.000004
66015000000.000000,0.000003
66016000000.000000,0.000002
66017000000.000000,0.000003
66018000000.000000,0.000002
66019000000.000000,0.000003
66020000000.000000,0.000003
66021000000.000000,0.000004
66022000000.000000,0.000003
66023000000.000000,0.000003
66024000000.000000,0.000004
66025000000.000000,0.000004
66026000000.000000,0.000004
66027000000.000000,0.000003
66028000000.000000,0.000003
66029000000.000000,0.000004
66030000000.000000,0.000004
66031000000.000000,0.000003
66032000000.000000,0.000004
66033000000.000000,0.000004
66034000000.000000,0.000004
66035000000.000000,0.000005
66036000000.000000,0.000005
66037000000.000000,0.000005
66038000000.000000,0.000004
66039000000.000000,0.000005
66040000000.000000,0.000006
66041000000.000000,0.000006
66042000000.000000,0.000006
66043000000.000000,0.000007
66044000000.000000,0.000008
66045000000.000000,0.000008
66046000000.000000,0.000008
66047000000.000000,0.000008
66048000000.000000,0.000008
66049000000.000000,0.000008
66050000000.000000,0.000008
66051000000.000000,0.000008
66052000000.000000,0.000007
66053000000.000000,0.000006
66054000000.000000,0.000006
66055000000.000000,0.000007
66056000000.000000,0.000006
66057000000.000000,0.000004
66058000000.000000,0.000004
66059000000.000000,0.000004
66060000000.000000,0.000004
66061000000.000000,0.000004
66062000000.000000,0.000003
66063000000.000000,0.000002
66064000000.000000,0.000002
66065000000.000000,0.000002
66066000000.000000,0.000002
66067000000.000000,0.000002
66068000000.000000,0.000002
66069000000.000000,0.000002
66070000000.000000,0.000002
66071000000.000000,0.000002
66072000000.000000,0.000001
66073000000.000000,0.000001
66074000000.000000,0.000000
66075000000.000000,-0.000000
66076000000.000000,0.000000
66077000000.000000,-0.000001
66078000000.000000,-0.000002
66079000000.000000,-0.000002
66080000000.000000,-0.000002
66081000000.000000,-0.000002
66082000000.000000,-0.000002
66083000000.000000,-0.000003
66084000000.000000,-0.000003
66085000000.000000,-0.000003
66086000000.000000,-0.000003
66087000000.000000,-0.000004
66088000000.000000,-0.000004
66089000000.000000,-0.000004
66090000000.000000,-0.000005
66091000000.000000,-0.000004
66092000000.000000,-0.000005
66093000000.000000,-0.000005
66094000000.000000,-0.000006
66095000000.000000,-0.000006
66096000000.000000,-0.000006
66097000000.000000,-0.000006
66098000000.000000,-0.000006
66099000000.000000,-0.000006
66100000000.000000,-0.000006
66101000000.000000,-0.000006
66102000000.000000,-0.000005
66103000000.000000,-0.000005
66104000000.000000,-0.000005
66105000000.000000,-0.000005
66106000000.000000,-0.000006
66107000000.000000,-0.000005
66108000000.000000,-0.000006
66109000000.000000,-0.000006
66110000000.000000,-0.000007
66111000000.000000,-0.000007
66112000000.000000,-0.000008
66113000000.000000,-0.000007
66114000000.000000,-0.000007
66115000000.000000,-0.000007
66116000000.000000,-0.000007
66117000000.000000,-0.000006
66118000000.000000,-0.000005
66119000000.000000,-0.000006
66120000000.000000,-0.000006
66121000000.000000,-0.000005
66122000000.000000,-0.000005
66123000000.000000,-0.000006
66124000000.000000,-0.000006
66125000000.000000,-0.000006
66126000000.000000,-0.000006
66127000000.000000,-0.000006
66128000000.000000,-0.000005
66129000000.000000,-0.000004
66130000000.000000,-0.000004
66131000000.000000,-0.000005
66132000000.000000,-0.000005
66133000000.000000,-0.000005
66134000000.000000,-0.000005
66135000000.000000,-0.000004
66136000000.000000,-0.000004
66137000000.000000,-0.000004
66138000000.000000,-0.000005
66139000000.000000,-0.000005
66140000000.000000,-0.000004
66141000000.000000,-0.000003
66142000000.000000,-0.000003
66143000000.000000,-0.000003
66144000000.000000,-0.000003
66145000000.000000,-0.000003
66146000000.000000,-0.000002
66147000000.000000,-0.000002
66148000000.000000,-0.000003
66149000000.000000,-0.000002
66150000000.000000,-0.000002
66151000000.000000,-0.000002
66152000000.000000,-0.000003
66153000000.000000,-0.000003
66154000000.000000,-0.000002
66155000000.000000,-0.000002
66156000000.000000,-0.000003
66157000000.000000,-0.000003
66158000000.000000,-0.000003
66159000000.000000,-0.000003
66160000000.000000,-0.000003
66161000000.000000,-0.000003
66162000000.000000,-0.000003
66163000000.000000,-0.000002
66164000000.000000,-0.000003
66165000000.000000,-0.000003
66166000000.000000,-0.000003
66167000000.000000,-0.000003
66168000000.000000,-0.000002
66169000000.000000,-0.000002
66170000000.000000,-0.000003
66171000000.000000,-0.000003
66172000000.000000,-0.000004
66173000000.000000,-0.000002
66174000000.000000,-0.000002
66175000000.000000,-0.000001
66176000000.000000,-0.000000
66177000000.000000,-0.000000
66178000000.000000,0.000000
66179000000.000000,0.000000
66180000000.000000,-0.000001
66181000000.000000,-0.000001
66182000000.000000,0.000000
66183000000.000000,-0.000000
66184000000.000000,-0.000001
66185000000.000000,-0.000001
66186000000.000000,-0.000000
66187000000.000000,-0.000001
66188000000.000000,-0.000001
66189000000.000000,-0.000001
66190000000.000000,-0.000002
66191000000.000000,-0.000002
66192000000.000000,-0.000001
66193000000.000000,-0.000002
66194000000.000000,-0.000002
66195000000.000000,-0.000001
66196000000.000000,-0.000001
66197000000.000000,-0.000001
66198000000.000000,-0.000001
66199000000.000000,-0.000001
66200000000.000000,-0.000001
66201000000.000000,-0.000001
66202000000.000000,-0.000001
66203000000.000000,0.000000
66204000000.000000,-0.000000
66205000000.000000,0.000000
66206000000.000000,-0.000000
66207000000.000000,-0.000001
66208000000.000000,-0.000001
66209000000.000000,-0.000001
66210000000.000000,-0.000001
66211000000.000000,-0.000001
66212000000.000000,-0.000001
66213000000.000000,-0.000002
66214000000.000000,-0.000001
66215000000.000000,-0.000001
66216000000.000000,-0.000001
66217000000.000000,-0.000000
66218000000.000000,-0.000001
66219000000.000000,0.000001
66220000000.000000,0.000002
66221000000.000000,0.000002
66222000000.000000,0.000002
66223000000.000000,0.000001
66224000000.000000,0.000002
66225000000.000000,0.000001
66226000000.000000,0.000001
66227000000.000000,0.000001
66228000000.000000,0.000001
66229000000.000000,0.000000
66230000000.000000,0.000001
66231000000.000000,0.000001
66232000000.000000,0.000002
66233000000.000000,0.000002
66234000000.000000,0.000003
66235000000.000000,0.000003
66236000000.000000,0.000004
66237000000.000000,0.000004
66238000000.000000,0.000005
66239000000.000000,0.000005
66240000000.000000,0.000005
66241000000.000000,0.000005
66242000000.000000,0.000005
66243000000.000000,0.000003
66244000000.000000,0.000004
66245000000.000000,0.000004
66246000000.000000,0.000004
66247000000.000000,0.000005
66248000000.000000,0.000006
66249000000.000000,0.000007
66250000000.000000,0.000006
66251000000.000000,0.000007
66252000000.000000,0.000007
66253000000.000000,0.000006
66254000000.000000,0.000006
66255000000.000000,0.000006
66256000000.000000,0.000006
66257000000.000000,0.000005
66258000000.000000,0.000005
66259000000.000000,0.000006
66260000000.000000,0.000004
66261000000.000000,0.000005
66262000000.000000,0.000006
66263000000.000000,0.000005
66264000000.000000,0.000006
66265000000.000000,0.000005
66266000000.000000,0.000004
66267000000.000000,0.000004
66268000000.000000,0.000003
66269000000.000000,0.000004
66270000000.000000,0.000003
66271000000.000000,0.000005
66272000000.000000,0.000005
66273000000.000000,0.000005
66274000000.000000,0.000005
66275000000.000000,0.000006
66276000000.000000,0.000005
66277000000.000000,0.000006
66278000000.000000,0.000006
66279000000.000000,0.000007
66280000000.000000,0.000007
66281000000.000000,0.000007
66282000000.000000,0.000006
66283000000.000000,0.000006
66284000000.000000,0.000005
66285000000.000000,0.000006
66286000000.000000,0.000006
66287000000.000000,0.000007
66288000000.000000,0.000008
66289000000.000000,0.000008
66290000000.000000,0.000008
66291000000.000000,0.000008
66292000000.000000,0.000008
66293000000.000000,0.000008
66294000000.000000,0.000008
66295000000.000000,0.000007
66296000000.000000,0.000006
66297000000.000000,0.000007
66298000000.000000,0.000006
66299000000.000000,0.000005
66300000000.000000,0.000006
66301000000.000000,0.000008
66302000000.000000,0.000009
66303000000.000000,0.000009
66304000000.000000,0.000008
66305000000.000000,0.000008
66306000000.000000,0.000008
66307000000.000000,0.000008
66308000000.000000,0.000007
66309000000.000000,0.000008
66310000000.000000,0.000009
66311000000.000000,0.000008
66312000000.000000,0.000008
66313000000.000000,0.000007
66314000000.000000,0.000007
66315000000.000000,0.000006
66316000000.000000,0.000006
66317000000.000000,0.000005
66318000000.000000,0.000005
66319000000.000000,0.000005
66320000000.000000,0.000004
66321000000.000000,0.000004
66322000000.000000,0.000004
66323000000.000000,0.000004
